time,Value
24.199999,833.22998046875
24.22,798.511779785156
24.24,777.244506835938
24.26,774.095947265625
24.279999,782.335266113281
24.3,801.046630859375
24.32,817.157104492188
24.34,823.5166016
24.359999,821.734680175781
24.38,816.881408691406
24.4,820.40478515625
24.42,839.103332519531
24.439999,868.070739746094
24.46,902.281005859375
24.48,939.602172851563
24.5,974.114379882813
24.519999,996.364562988281
24.539999,988.475769042969
24.56,933.99853515625
24.58,833.262634277344
24.6,693.054931640625
24.619999,530.042419433594
24.64,368.080749511719
24.66,219.217514038086
24.68,93.9770889282227
24.699999,-4.333475113
24.72,-82.66371155
24.74,-142.0238037
24.76,-175.2701111
24.779999,-178.2549438
24.8,-151.4231262
24.82,-104.4537048
24.84,-50.86151505
24.859999,6.71274709701538
24.88,73.9344940185547
24.9,150.791763305664
24.92,230.898406982422
24.939999,298.774200439453
24.96,338.487915039063
24.98,343.061737060547
25,309.380737304688
25.019999,242.230606079102
25.039999,157.689422607422
25.06,65.1181488037109
25.08,-28.12748718
25.1,-119.3697052
25.119999,-208.7137451
25.14,-297.1269836
25.16,-372.5918884
25.18,-429.8829651
25.199999,-475.0318298
25.22,-510.7340393
25.24,-541.8377075
25.26,-573.7987671
25.279999,-604.6604004
25.3,-632.9387817
25.32,-656.0233765
25.34,-666.2996216
25.359999,-665.8770752
25.38,-657.9552002
25.4,-645.4431152
25.42,-633.4175415
25.439999,-621.9707642
25.46,-607.3636475
25.48,-591.0611572
25.5,-578.3950806
25.519999,-575.5527344
25.539999,-588.9421387
25.56,-621.1915283
25.58,-671.84552
25.599998,-739.9075317
25.619999,-825.2027588
25.64,-926.2603149
25.66,-1037.573364
25.68,-1155.61792
25.699999,-1279.374756
25.72,-1401.986938
25.74,-1510.239624
25.76,-1595.163818
25.779999,-1653.552368
25.8,-1687.161133
25.82,-1699.3396
25.84,-1693.050171
25.859999,-1665.537109
25.88,-1615.831543
25.9,-1553.50415
25.92,-1484.36377
25.939999,-1414.502808
25.96,-1343.134644
25.98,-1275.092163
26,-1223.090698
26.019999,-1196.200317
26.039999,-1193.472168
26.06,-1211.478149
26.08,-1254.771484
26.099998,-1330.712158
26.119999,-1432.893433
26.14,-1547.168091
26.16,-1652.094482
26.18,-1734.678589
26.199999,-1797.414551
26.22,-1842.839355
26.24,-1863.551147
26.26,-1859.111694
26.279999,-1836.800659
26.3,-1806.465576
26.32,-1769.172974
26.34,-1723.294922
26.359999,-1669.84082
26.38,-1612.542358
26.4,-1554.923218
26.42,-1495.279053
26.439999,-1430.155884
26.46,-1364.849976
26.48,-1312.268555
26.5,-1277.826294
26.519999,-1256.645386
26.539999,-1242.37085
26.56,-1229.77417
26.58,-1221.884033
26.599998,-1213.548584
26.619999,-1198.432129
26.64,-1177.471924
26.66,-1155.271973
26.68,-1142.786987
26.699999,-1149.2677
26.72,-1170.144165
26.74,-1199.055908
26.76,-1238.752075
26.779999,-1281.81604
26.8,-1310.518066
26.82,-1313.108154
26.84,-1284.23584
26.859999,-1226.062012
26.88,-1150.027466
26.9,-1059.188232
26.92,-950.5973511
26.939999,-833.5275269
26.96,-720.9821167
26.98,-616.0368042
27,-518.710022
27.019999,-431.5788574
27.039999,-360.5380554
27.06,-313.1816711
27.08,-292.3887329
27.099998,-297.7667542
27.119999,-332.6104736
27.14,-401.3372192
27.16,-502.3666382
27.18,-622.5574951
27.199999,-746.3426514
27.22,-862.0422363
27.24,-960.0501709
27.26,-1032.72998
27.279999,-1072.641846
27.3,-1077.58252
27.32,-1049.273804
27.34,-989.3964844
27.359999,-896.8768311
27.38,-768.6936646
27.4,-604.6351318
27.42,-410.2227478
27.439999,-194.487381
27.46,28.3698711395264
27.48,245.260147094727
27.5,449.152252197266
27.519999,630.165954589844
27.539999,775.64013671875
27.56,875.356628417969
27.58,924.522033691406
27.599998,921.512023925781
27.619999,872.110595703125
27.64,788.303649902344
27.66,679.053771972656
27.68,556.152709960938
27.699999,430.037963867188
27.72,300.782348632813
27.74,170.536758422852
27.76,47.5553741455078
27.779999,-58.73980331
27.8,-135.4505615
27.82,-175.2839966
27.84,-181.0252991
27.859999,-155.9425507
27.88,-101.2076492
27.9,-19.81812477
27.92,86.5438995361328
27.939999,214.630432128906
27.96,355.110198974609
27.98,493.640686035156
28,618.764221191406
28.019999,724.691650390625
28.039999,810.678649902344
28.06,879.825317382813
28.08,936.136962890625
28.099998,980.870910644531
28.119999,1013.94763183594
28.14,1032.04174804688
28.16,1031.99047851563
28.18,1013.16003417969
28.199999,978.097900390625
28.22,930.757446289063
28.24,870.027221679688
28.26,792.298095703125
28.279999,700.5117188
28.3,601.945739746094
28.32,506.470001220703
28.34,425.403869628906
28.359999,365.210968017578
28.38,331.320709228516
28.4,329.8369141
28.42,361.839752197266
28.439999,423.042877197266
28.46,512.245544433594
28.48,633.050598144531
28.5,786.148498535156
28.519999,963.031311035156
28.539999,1145.01159667969
28.56,1313.53271484375
28.58,1457.986328
28.599998,1574.7861328125
28.619999,1657.35717773438
28.64,1697.03747558594
28.66,1691.69360351563
28.68,1643.19897460938
28.699999,1554.13037109375
28.72,1429.85437011719
28.74,1280.46606445313
28.76,1122.53747558594
28.779999,968.595275878906
28.8,826.639526367188
28.82,700.846557617188
28.84,595.096984863281
28.859999,522.140502929688
28.88,496.312408447266
28.9,518.951721191406
28.92,583.093505859375
28.939999,677.173767089844
28.96,787.3251953
28.98,902.574645996094
29,1012.63818359375
29.019999,1108.61853027344
29.039999,1187.46057128906
29.06,1246.37268066406
29.08,1283.39392089844
29.099998,1297.91967773438
29.119999,1291.73754882813
29.14,1268.24548339844
29.16,1225.21276855469
29.179998,1155.464844
29.199999,1054.49499511719
29.22,924.443908691406
29.24,771.165161132813
29.26,602.634704589844
29.279999,425.788970947266
29.3,251.377655029297
29.32,94.5614929199219
29.34,-34.20458984
29.359999,-131.0228119
29.38,-196.2988129
29.4,-230.6159821
29.42,-236.7160187
29.439999,-220.4877167
29.46,-184.0530396
29.48,-122.0547409
29.5,-30.76373482
29.519999,88.9280014038086
29.539999,227.748321533203
29.56,373.2285156
29.58,515.460388183594
29.599998,643.454772949219
29.619999,744.028869628906
29.64,807.722229003906
29.66,826.906860351563
29.679998,800.26513671875
29.699999,733.205688476563
29.72,633.483642578125
29.74,508.445953369141
29.76,364.252288818359
29.779999,206.956604003906
29.8,38.7192230224609
29.82,-137.7174377
29.84,-315.811676
29.859999,-490.6000366
29.88,-651.1804199
29.9,-783.6500244
29.92,-878.0264282
29.939999,-928.2151489
29.96,-931.942688
29.98,-891.821228
30,-815.6112061
30.019999,-718.1635742
30.039999,-616.0332642
30.06,-519.1132813
30.08,-430.2320557
30.099998,-352.0647888
30.119999,-289.3970337
30.14,-242.8537903
30.16,-216.1220398
30.179998,-205.5761108
30.199999,-208.2172699
30.22,-229.8719177
30.24,-280.651001
30.26,-361.9473572
30.279999,-467.6799927
30.3,-590.6898804
30.32,-715.9639282
30.34,-833.9459229
30.359999,-936.0217896
30.38,-1013.249939
30.4,-1062.778198
30.42,-1089.755127
30.439999,-1099.67041
30.46,-1094.53833
30.48,-1078.299927
30.5,-1051.949097
30.519999,-1013.317688
30.539999,-960.2144775
30.56,-889.2738037
30.58,-799.5372925
30.599998,-692.7445068
30.619999,-578.2837524
30.64,-466.0082092
30.66,-369.8900452
30.679998,-301.9974976
30.699999,-267.5842285
30.72,-270.1809387
30.74,-306.0440979
30.76,-364.2369385
30.779999,-432.740448
30.8,-502.6784058
30.82,-569.5336304
30.84,-637.3169556
30.859999,-714.4060059
30.88,-801.7220459
30.9,-893.5171509
30.92,-984.4454346
30.939999,-1065.953979
30.96,-1126.827515
30.98,-1155.679443
31,-1143.187256
31.019999,-1088.490356
31.039999,-998.2490234
31.06,-878.776062
31.08,-737.3197632
31.099998,-584.4579468
31.119999,-433.9328003
31.14,-298.5888977
31.16,-181.2735901
31.179998,-77.05283356
31.199999,19.4175357818604
31.22,109.980667114258
31.24,185.845977783203
31.26,232.649139404297
31.279999,239.503311157227
31.3,196.825668334961
31.32,105.498039245605
31.34,-24.19436836
31.359999,-178.4182739
31.38,-340.0185547
31.4,-496.4344482
31.42,-639.4341431
31.439999,-758.0314331
31.46,-842.6257324
31.48,-891.6344604
31.5,-911.4572754
31.519999,-912.8383179
31.539999,-904.9387817
31.56,-888.7905884
31.58,-859.8719482
31.599998,-811.998291
31.619999,-738.4031982
31.64,-639.001709
31.66,-522.7575684
31.679998,-403.0819702
31.699999,-293.2885437
31.72,-202.7822418
31.74,-135.1392517
31.76,-95.13672638
31.779999,-88.54147339
31.8,-112.8359375
31.82,-158.0302582
31.84,-214.3665161
31.859999,-270.6795349
31.88,-318.0602417
31.9,-354.4150696
31.92,-382.3734741
31.939999,-408.763855
31.96,-438.4458008
31.98,-473.9457703
32,-510.7852783
32.02,-537.6494141
32.04,-549.8640137
32.059998,-546.0773315
32.079998,-529.2462769
32.1,-494.4792175
32.12,-444.1790771
32.14,-383.572052
32.16,-318.0929565
32.18,-256.9905396
32.2,-196.0415344
32.219997,-136.0740814
32.239998,-83.05550385
32.26,-43.90964508
32.28,-18.84152222
32.3,-0.899435937
32.32,17.6707305908203
32.34,33.1619911193848
32.36,34.8663597106934
32.38,10.6150197982788
32.399998,-44.83370972
32.42,-128.595459
32.44,-232.5627136
32.46,-348.8475037
32.48,-467.5030518
32.5,-574.5925293
32.52,-662.0965576
32.54,-726.2595825
32.559998,-758.2068481
32.579998,-746.4780273
32.6,-684.6566162
32.62,-578.0901489
32.64,-444.4529724
32.66,-304.7052307
32.68,-172.0041656
32.7,-51.99827576
32.719997,55.0216102600098
32.739998,150.45280456543
32.76,233.715881347656
32.78,302.429290771484
32.8,349.395538330078
32.82,367.360107421875
32.84,353.639678955078
32.86,311.032165527344
32.88,242.036987304688
32.899998,143.759246826172
32.92,19.5101318359375
32.94,-116.3980484
32.96,-247.1867981
32.98,-362.7894592
33,-454.3091125
33.02,-513.6172485
33.04,-541.71521
33.059998,-542.3989868
33.079998,-526.1997681
33.1,-504.9906311
33.12,-479.2202148
33.14,-443.1214905
33.16,-390.0822449
33.18,-312.8581848
33.2,-211.0982666
33.219997,-92.25496674
33.239998,34.2014961242676
33.26,154.982055664063
33.28,249.04833984375
33.3,306.231109619141
33.32,331.561767578125
33.34,326.994049072266
33.36,293.752227783203
33.38,237.01350402832
33.399998,166.106964111328
33.42,90.29394531
33.44,12.352011680603
33.46,-73.50585175
33.48,-177.4971619
33.5,-303.6950378
33.52,-445.7866211
33.54,-598.2054443
33.559998,-754.7991333
33.579998,-896.3496094
33.6,-998.2746582
33.62,-1045.560913
33.64,-1038.056274
33.66,-987.4663086
33.68,-905.5964966
33.7,-799.3807983
33.719997,-679.0214233
33.739998,-557.9091797
33.76,-441.2276611
33.78,-321.839447
33.8,-189.9263153
33.82,-57.16439819
33.84,61.8817558288574
33.86,150.438812255859
33.88,206.730453491211
33.899998,230.85856628418
33.92,214.413528442383
33.94,147.005996704102
33.96,29.9745597839355
33.98,-119.0581512
34,-275.4947815
34.02,-416.7109985
34.04,-531.8671875
34.059998,-615.6988525
34.079998,-666.9549561
34.1,-694.2155151
34.12,-709.2155151
34.14,-717.4698486
34.16,-711.7099609
34.18,-678.8794556
34.2,-614.6795654
34.219997,-523.1206055
34.239998,-410.792511
34.26,-284.2796021
34.28,-146.6552734
34.3,-4.053311348
34.32,131.783508300781
34.34,250.491119384766
34.36,346.833038330078
34.38,417.7646484
34.399998,463.597473144531
34.42,489.545806884766
34.44,508.920379638672
34.46,531.409057617188
34.48,553.2275391
34.5,561.4228516
34.52,539.69091796875
34.54,485.405029296875
34.559998,410.388488769531
34.579998,325.416076660156
34.6,234.834838867188
34.62,146.874435424805
34.64,69.0956649780273
34.66,5.14699602127075
34.68,-41.51387787
34.7,-67.39898682
34.719997,-65.74411011
34.739998,-32.46417999
34.76,23.9638957977295
34.78,89.1595840454102
34.8,155.471481323242
34.82,226.531356811523
34.84,311.388732910156
34.86,411.962799072266
34.88,522.938720703125
34.899998,635.814697265625
34.92,741.220031738281
34.94,830.408386230469
34.96,896.507690429688
34.98,937.38037109375
35,956.740600585938
35.02,959.82373046875
35.04,946.202392578125
35.059998,911.698669433594
35.079998,857.228454589844
35.1,791.492553710938
35.12,727.129638671875
35.14,676.926025390625
35.16,647.761291503906
35.18,637.366271972656
35.2,636.254211425781
35.219997,632.255554199219
35.239998,617.122314453125
35.26,593.667358398438
35.28,569.790100097656
35.3,548.926330566406
35.32,529.550415039063
35.34,506.617767333984
35.36,476.856018066406
35.38,442.848175048828
35.399998,411.380004882813
35.42,389.923645019531
35.44,380.662719726563
35.46,375.171905517578
35.48,357.071228027344
35.5,317.497863769531
35.52,263.512664794922
35.54,211.617248535156
35.559998,178.657424926758
35.579998,170.395477294922
35.6,178.928497314453
35.62,192.432846069336
35.64,200.384674072266
35.66,198.412750244141
35.68,189.890411376953
35.7,179.374542236328
35.719997,168.053253173828
35.739998,154.236770629883
35.76,139.104049682617
35.78,128.697326660156
35.8,133.213485717773
35.82,161.772033691406
35.84,210.483871459961
35.86,267.047149658203
35.88,315.442962646484
35.899998,341.492614746094
35.92,334.586456298828
35.94,300.512756347656
35.96,248.50895690918
35.98,189.289306640625
36,133.250793457031
36.02,82.1594848632813
36.04,31.8976287841797
36.059998,-20.92172241
36.079998,-80.29598999
36.1,-150.9459229
36.12,-231.9519043
36.14,-318.8799133
36.16,-406.6817627
36.18,-489.9046936
36.2,-562.7504883
36.219997,-614.4716797
36.239998,-632.6600952
36.26,-612.0172119
36.28,-564.3227539
36.3,-507.6151428
36.32,-459.795929
36.34,-432.4095764
36.36,-426.1104431
36.38,-432.0572815
36.399998,-438.5076599
36.42,-434.9728699
36.44,-416.7289429
36.46,-394.839325
36.48,-377.6941223
36.5,-366.1471558
36.52,-358.9147034
36.54,-366.7818909
36.559998,-397.7898865
36.579998,-460.7433472
36.6,-546.9000854
36.62,-649.7193604
36.64,-757.012207
36.66,-857.1629639
36.68,-940.4807129
36.7,-999.9454346
36.719997,-1047.271118
36.739998,-1104.11377
36.76,-1175.416748
36.78,-1249.499268
36.8,-1311.448853
36.82,-1348.755005
36.84,-1358.289063
36.86,-1346.087158
36.88,-1309.019897
36.899998,-1251.745728
36.92,-1182.505859
36.94,-1110.05957
36.96,-1048.685791
36.98,-1014.610168
37,-1025.655884
37.02,-1085.137817
37.04,-1184.65625
37.059998,-1305.014893
37.079998,-1427.625366
37.1,-1547.31665
37.12,-1668.5177
37.14,-1788.305786
37.16,-1898.651001
37.18,-1997.140259
37.2,-2081.984863
37.219997,-2147.493896
37.239998,-2191.177002
37.26,-2211.278564
37.28,-2213.232178
37.3,-2191.534424
37.32,-2143.104736
37.34,-2070.96582
37.36,-1980.943848
37.38,-1892.027222
37.399998,-1818.686279
37.42,-1758.192261
37.44,-1708.300659
37.46,-1674.789917
37.48,-1650.556274
37.5,-1627.445679
37.52,-1605.256348
37.54,-1578.570801
37.559998,-1556.502808
37.579998,-1546.245972
37.6,-1544.10083
37.62,-1546.933228
37.64,-1563.006226
37.66,-1595.620728
37.68,-1641.950439
37.7,-1697.150879
37.719997,-1750.404419
37.739998,-1794.827026
37.76,-1824.935913
37.78,-1836.005981
37.8,-1827.753418
37.82,-1806.396606
37.84,-1778.063354
37.86,-1746.223755
37.879997,-1711.930664
37.899998,-1674.203491
37.92,-1631.126099
37.94,-1578.783203
37.96,-1512.455566
37.98,-1431.173096
38,-1339.11792
38.02,-1244.224609
38.04,-1149.901733
38.059998,-1060.644653
38.079998,-979.7243042
38.1,-915.4884644
38.12,-870.802002
38.14,-838.017395
38.16,-814.3377075
38.18,-793.1682739
38.2,-764.1779175
38.219997,-723.7880859
38.239998,-671.3578491
38.26,-608.593689
38.28,-546.5765991
38.3,-491.8661194
38.32,-439.6186218
38.34,-383.7269287
38.36,-319.0073242
38.379997,-243.906189
38.399998,-158.4195862
38.42,-64.10671997
38.44,34.2544822692871
38.46,130.086044311523
38.48,215.912750244141
38.5,286.90576171875
38.52,344.497528076172
38.54,391.012573242188
38.559998,428.353240966797
38.579998,464.567749023438
38.6,511.989105224609
38.62,579.647583007813
38.64,671.882568359375
38.66,786.89794921875
38.68,914.287841796875
38.7,1043.56274414063
38.719997,1166.70361328125
38.739998,1274.14904785156
38.76,1366.62829589844
38.78,1450.36157226563
38.8,1528.36633300781
38.82,1602.8291015625
38.84,1668.429688
38.86,1716.02514648438
38.879997,1747.5712890625
38.899998,1766.89965820313
38.92,1775.39086914063
38.94,1776.38598632813
38.96,1770.63720703125
38.98,1758.66284179688
39,1744.05810546875
39.02,1730.09973144531
39.04,1722.425781
39.059998,1724.71118164063
39.079998,1732.43688964844
39.1,1736.77600097656
39.12,1727.84204101563
39.14,1705.00512695313
39.16,1677.27795410156
39.18,1652.56616210938
39.2,1635.95458984375
39.219997,1629.91870117188
39.239998,1632.22436523438
39.26,1640.16967773438
39.28,1653.67309570313
39.3,1672.78173828125
39.32,1700.43664550781
39.34,1741.21472167969
39.36,1794.40405273438
39.379997,1850.970703
39.399998,1905.93249511719
39.42,1960.56066894531
39.44,2015.22106933594
39.46,2067.84545898438
39.48,2112.85327148438
39.5,2142.79321289063
39.52,2156.375
39.54,2158.4013671875
39.559998,2149.35986328125
39.579998,2136.15551757813
39.6,2120.8583984375
39.62,2101.7470703125
39.64,2075.277344
39.66,2033.52282714844
39.68,1979.78369140625
39.7,1917.09533691406
39.719997,1852.47131347656
39.739998,1791.52307128906
39.76,1736.09362792969
39.78,1691.22619628906
39.8,1663.574219
39.82,1647.97448730469
39.84,1636.29089355469
39.86,1626.77770996094
39.879997,1612.46533203125
39.899998,1586.63635253906
39.92,1548.05444335938
39.94,1500.89099121094
39.96,1456.02282714844
39.98,1426.244141
40,1410.73681640625
40.02,1402.07482910156
40.04,1388.22985839844
40.059998,1366.44274902344
40.079998,1334.02429199219
40.1,1285.2705078125
40.12,1220.13830566406
40.14,1141.17797851563
40.16,1055.59252929688
40.18,973.453918457031
40.2,900.453369140625
40.219997,838.306884765625
40.239998,789.2353516
40.26,750.89111328125
40.28,712.411499023438
40.3,661.959594726563
40.32,592.752136230469
40.34,512.190246582031
40.36,436.013793945313
40.379997,373.590698242188
40.399998,325.988800048828
40.42,287.798217773438
40.44,251.18766784668
40.46,208.913345336914
40.48,154.602096557617
40.5,79.7360610961914
40.52,-18.26682091
40.54,-129.2335663
40.559998,-243.2730713
40.579998,-355.2554626
40.6,-457.8377686
40.62,-540.2046509
40.64,-593.859436
40.66,-624.6378784
40.68,-641.4105225
40.7,-662.7346191
40.719997,-701.9168091
40.739998,-758.2641602
40.76,-829.0888672
40.78,-904.8555908
40.8,-971.9307861
40.82,-1027.292847
40.84,-1079.298706
40.86,-1137.358521
40.879997,-1199.392456
40.899998,-1266.359985
40.92,-1331.180908
40.94,-1394.024658
40.96,-1454.219482
40.98,-1507.248169
41,-1549.420898
41.02,-1575.460571
41.04,-1588.444458
41.059998,-1591.519287
41.079998,-1587.977539
41.1,-1589.20813
41.12,-1610.102539
41.14,-1650.48645
41.16,-1701.282349
41.18,-1750.87439
41.2,-1789.026001
41.219997,-1814.788086
41.239998,-1831.17749
41.26,-1836.932983
41.28,-1835.045288
41.3,-1832.515503
41.32,-1827.984131
41.34,-1825.000244
41.36,-1819.752441
41.379997,-1808.143677
41.399998,-1792.80957
41.42,-1783.125732
41.44,-1781.925293
41.46,-1801.624268
41.48,-1844.129028
41.5,-1909.149048
41.52,-1996.657471
41.54,-2097.223633
41.559998,-2203.093506
41.579998,-2307.757813
41.6,-2398.833984
